4.151456461758424 0.2946043
4.154035039242466 0.2824421
4.156613585091723 0.2782929
4.159192099286558 0.2689137
4.161773160273993 0.2806327
4.16435161106937 0.2761875
4.166930030151395 0.2801332
4.169508417500434 0.2912108
4.17208677309685 0.2913719
4.174665096921007 0.2645811
4.177245967229388 0.2632976
4.179824227418304 0.278037
4.18240245577604 0.2798107
4.184980652282958 0.2633523
4.187558816919426 0.2546757
4.190136949665811 0.2836713
4.192717628587338 0.2854639
4.195295697462714 0.2781324
4.197873734389087 0.2557488
4.200451739346823 0.2950708
4.20302971231629 0.3018435
4.205607653277856 0.2961082
4.208188140104785 0.2399615
4.210766016959595 0.2705702
4.213343861747587 0.2766943
4.215921674449131 0.2616991
4.218499455044596 0.2873207
4.221077203514348 0.2769916
4.223657497538991 0.2741976
4.226235181666256 0.2781978
4.2288128336089015 0.2873084
4.231390453347295 0.2659231
4.233968040861807 0.282313
4.236545596132809 0.2806234
4.239125696647524 0.2883714
4.241703187340327 0.2729308
4.2442806457307105 0.2875115
4.24685807179905 0.2625117
4.249435465525714 0.2923769
4.252012826891077 0.2891571
4.254592733188281 0.2704564
4.257170029739749 0.2711054
4.259747293871012 0.282114
4.262324525562444 0.2715424
4.264901724794418 0.2712042
4.267478891547309 0.2904441
4.270058602919472 0.2722476
4.272635704622789 0.2958967
4.275212773788122 0.2730548
4.277789810395851 0.2934264
4.280366814426347 0.261453
4.282943785859984 0.2834179
4.285523301599626 0.2710317
4.288100207748029 0.2788898
4.290677081240681 0.28864
4.293253922057959 0.2872
4.295830730180239 0.2697202
4.298407505587898 0.2923538
4.300986824987595 0.2761444
4.303563534874375 0.2865867
4.306140211987645 0.295168
4.308716856307784 0.2725995
4.311293467815167 0.2789082
4.313870046490172 0.2810246
4.316446592313178 0.2926393
4.3190256817610555 0.3174133
4.321602161788299 0.2876897
4.324178608904659 0.2793726
4.326755023090516 0.2870086
4.32933140432625 0.2823734
4.331907752592238 0.2997379
4.334486644167622 0.3017853
4.337062926402245 0.2911923
4.339639175608244 0.2890136
4.342215391766002 0.2950823
4.344791574855898 0.2911786
4.347367724858315 0.315838
4.349946417853951 0.2858852
4.352522501589416 0.3152385
4.355098552178525 0.2907268
4.357674569601665 0.2876434
4.360250553839212 0.3114792
4.362826504871554 0.3095618
4.365404998580245 0.3129621
4.367980883110068 0.3019612
4.370556734375815 0.3021053
4.373132552357868 0.2864932
4.375708337036613 0.2905469
4.378284088392433 0.2997771
4.380862382107032 0.325357
4.3834380667247865 0.3023353
4.386013717960747 0.3161781
4.388589335795308 0.2857513
4.391164920208847 0.3147664
4.393740471181753 0.3012485
4.396318564195172 0.2994216
4.398894048194482 0.292288
4.401469498694296 0.2924346
4.404044915675004 0.3244318
4.406620299116992 0.3087202
4.409195649000647 0.3255398
4.411773540605852 0.3103133
4.414348823280399 0.3266626
4.416924072337755 0.3217978
4.419499287758312 0.3101728
4.422074469522457 0.3147031
4.42464961761058 0.3178574
4.42722730710059 0.3006926
4.429802387744108 0.3049491
4.432377434652754 0.3064361
4.434952447806913 0.3000546
4.43752742718698 0.3253943
4.440102372773342 0.2917094
4.442679859441235 0.3035936
4.445254737347519 0.3156354
4.447829581401252 0.3276269
4.450404391582827 0.3041108
4.452979167872633 0.300198
4.455553910251064 0.3376461
4.45813119338997 0.3025654
4.460705867852866 0.3249679
4.463280508345545 0.313827
4.465855114848399 0.3345227
4.468429687341821 0.335928
4.4710042258062055 0.3207725
4.473578730221946 0.3157059
4.476155775022726 0.3268513
4.478730211248261 0.3203025
4.481304613366317 0.336983
4.483878981357286 0.3381659
4.486453315201564 0.319982
4.489027614879545 0.3283478
4.491604454620003 0.3282032
4.494178685872366 0.3401786
4.496752882899599 0.3111549
4.499327045682103 0.3372993
4.50190117420027 0.3236711
4.5044752684345 0.3429399
4.5070519024079445 0.3429941
4.509625927981157 0.320311
4.512199919211605 0.3503943
4.514773876079685 0.3463548
4.517347798565795 0.3303368
4.519921686650336 0.3530391
4.522498114150133 0.3471948
4.525071933338276 0.3495992
4.527645718066029 0.3486368
4.530219468313786 0.357024
4.532793184061948 0.3648302
4.535366865290918 0.3542326
4.537943085610489 0.3423821
4.540516697707703 0.3548658
4.543090275226905 0.3813157
4.545663818148496 0.3477648
4.548237326452877 0.3466031
4.55081080012045 0.3715858
4.553386812553277 0.3583745
4.555960216853753 0.363542
4.558533586458609 0.3602073
4.561106921348249 0.3625079
4.56368022150307 0.3651295
4.566253486903482 0.3650241
4.568829290743098 0.3764186
4.57140248654109 0.3657063
4.573975647525862 0.3810718
4.576548773677818 0.3538839
4.579121864977361 0.3940883
4.581694921404898 0.3743402
4.584270515944898 0.3848722
4.586843502534713 0.3832304
4.58941645419372 0.3834108
4.591989370902319 0.3851028
4.594562252640922 0.3949251
4.5971350993899325 0.4082524
4.599710483923967 0.3952985
4.602283260599973 0.3908065
4.604856002227588 0.4038711
4.60742870878722 0.4086662
4.610001380259273 0.4006513
4.61257401662416 0.385599
4.615149190445939 0.4141935
4.617721756502558 0.3770272
4.620294287393215 0.4134952
4.622866783098319 0.4315173
4.62543924359828 0.4117417
4.628011668873507 0.4139995
4.630584058904407 0.4214387
4.633158986008507 0.4419934
4.635731305456698 0.4171598
4.638303589601776 0.4322057
4.640875838424152 0.4517094
4.643448051904238 0.4317072
