2.84636 19298.5 19099.3 199.2
2.85205 19316 19099.3 216.7
2.85775 19344.2 19099.3 244.9
2.86344 19317.7 19099.3 218.4
2.86913 19295 19099.3 195.7
2.87482 19301 19099.3 201.7
2.88051 19373.7 19099.3 274.4
2.8862 19458.5 19099.3 359.2
2.89189 19737.5 19099.3 638.2
2.89759 20275.1 19099.3 1175.8
2.90328 20839 19099.3 1739.7
2.90897 21030.9 19099.3 1931.6
2.91466 20841.3 19099.3 1742
2.92035 20265 19099.3 1165.7
2.92604 19711.4 19099.3 612.1
2.93173 19427 19099.3 327.7
2.93742 19329.3 19099.3 230
2.94312 19297.9 19099.3 198.6
2.94881 19214.4 19099.3 115.1
2.9545 19217 19099.3 117.7
2.96019 19201 19099.3 101.7
2.96588 19176 19099.3 76.7
2.97157 19197.5 19099.3 98.2
2.97726 19177.4 19099.3 78.1
2.98296 19141.1 19099.3 41.8
2.98865 19097.1 19099.3 -2.2
2.99434 19046.7 19099.3 -52.6
3.00003 19090.8 19099.3 -8.5
3.00572 19045.9 19089.7 -43.8
3.01141 19000.5 19076.8 -76.3
3.0171 19039.7 19067.8 -28.1
3.02279 19068.9 19064.7 4.2
3.02848 19080.7 19061.5 19.2
3.03418 19066.2 19052.3 13.9
3.03987 19042.5 19039.6 2.9
3.04556 19088.1 19030.9 57.2
3.05125 19042.7 19028.2 14.5
3.05694 19038.4 19025.4 13
3.06263 19051.2 19016.6 34.6
3.06832 19036.2 19004.2 32
3.07401 18962.3 18995.8 -33.5
3.0797 18994.1 18993.6 0.5
3.0854 19048.2 18991.3 56.9
3.09109 19029.3 18983 46.3
3.09678 18996.7 18971 25.7
3.10247 18921 18962.9 -41.9
3.10816 19008.8 18961.1 47.7
3.11385 18981.4 18959.4 22
3.11954 18995.6 18951.7 43.9
3.12523 19003.1 18940.1 63
3.13092 18897.1 18932.5 -35.4
3.13662 18949.2 18931.2 18
3.14231 18949.7 18930.1 19.6
3.148 18934 18922.9 11.1
3.15369 18900.1 18911.8 -11.7
3.15938 18899 18904.7 -5.7
3.16507 18906.7 18904 2.7
3.17076 18961.3 18903.6 57.7
3.17645 18905.6 18897 8.6
3.18214 18899.1 18886.5 12.6
3.18783 18988.7 18879.8 108.9
3.19352 19077.8 18879.8 198
3.19922 19050.7 18880.1 170.6
3.20491 19001.5 18874.3 127.2
3.2106 18908.1 18864.4 43.7
3.21629 18854.6 18858.3 -3.7
3.22198 18842 18858.9 -16.9
3.22767 18837.2 18860.1 -22.9
3.23336 18851.2 18855 -3.8
3.23905 18825.7 18845.7 -20
3.24474 18899 18840.2 58.8
3.25043 18840.7 18841.6 -0.9
3.25612 18797.4 18843.7 -46.3
3.26182 18777.4 18839.4 -62
3.26751 18846.4 18830.8 15.6
3.2732 18827.9 18826.1 1.8
3.27889 18824.9 18828.3 -3.4
3.28458 18826.4 18831.2 -4.8
3.29027 18803.9 18827.9 -24
3.29596 18870.8 18820.1 50.7
3.30165 18778.2 18816 -37.8
3.30734 18836.7 18819.1 17.6
3.31303 18796.8 18823.1 -26.3
3.31872 18803.5 18820.7 -17.2
3.32441 18845.6 18813.7 31.9
3.3301 18818.5 18810.5 8
3.3358 18763.1 18814.5 -51.4
3.34149 18823.6 18819.6 4
3.34718 18834.7 18818.2 16.5
3.35287 18881 18812.1 68.9
3.35856 18896.1 18809.7 86.4
3.36425 18894.6 18814.8 79.8
3.36994 18887.8 18821 66.8
3.37563 18986.5 18820.8 165.7
3.38132 19038.4 18815.6 222.8
3.38701 19142.3 18814.2 328.1
3.3927 19320.6 18820.3 500.3
3.39839 19614.3 18827.8 786.5
3.40408 19931.6 18828.7 1102.9
3.40977 20326.5 18824.6 1501.9
3.41546 20549.1 18824.2 1724.9
3.42115 20412.3 18831.6 1580.7
3.42685 20097.3 18840.4 1256.9
3.43254 19654.4 18842.7 811.7
3.43823 19305.5 18840.1 465.4
3.44392 19112.7 18841.7 271
3.44961 19041.2 18851.8 189.4
3.4553 19026.1 18863.8 162.3
3.46099 19023.4 18869.6 153.8
3.46668 18953.3 18870.3 83
3.47237 18969.1 18875.1 94
3.47806 18918.4 18888.6 29.8
3.48375 18987.8 18904.1 83.7
3.48944 18986.7 18913.2 73.5
3.49513 19022.5 18917 105.5
3.50082 19050.6 18924.9 125.7
3.50651 19052.5 18941.5 111
3.5122 19000.8 18960.3 40.5
3.51789 19075.7 18972.6 103.1
3.52358 19070.2 18979.4 90.8
3.52927 19083.1 18990.1 93
3.53496 19144.3 19009.7 134.6
3.54065 19111.7 19031.7 80
3.54634 19103.4 19047 56.4
3.55203 19167.7 19056.5 111.2
3.55773 19184.6 19070 114.6
3.56342 19236.2 19092.5 143.7
3.56911 19244.5 19117.6 126.9
3.5748 19254.5 19135.9 118.6
3.58049 19295.3 19148.1 147.2
3.58618 19307.4 19164.1 143.3
3.59187 19390.9 19189.6 201.3
3.59756 19348.2 19217.8 130.4
3.60325 19380 19239 141
3.60894 19404.2 19253.9 150.3
3.61463 19437 19272.6 164.4
3.62032 19438.9 19301 137.9
3.62601 19444.3 19332.5 111.8
3.6317 19507.6 19356.8 150.8
3.63739 19524.1 19374.5 149.6
3.64308 19520.4 19396.1 124.3
3.64877 19557.7 19427.8 129.9
3.65446 19635.2 19462.9 172.3
3.66015 19629.3 19490.8 138.5
3.66584 19689.4 19511.8 177.6
3.67153 19721.5 19536.8 184.7
3.67722 19786 19572.5 213.5
3.68291 19871.3 19611.9 259.4
3.6886 19922.1 19644.3 277.8
3.69429 19931.4 19669.6 261.8
3.69998 19973.6 19699.1 274.5
3.70567 20021.2 19739.9 281.3
3.71136 20065.9 19785.4 280.5
3.71705 20085.9 19823.9 262
3.72274 20180.2 19855.4 324.8
3.72843 20273.4 19891.7 381.7
3.73412 20362.3 19940.4 421.9
3.73981 20453.1 19994.9 458.2
3.7455 20657.4 20044.2 613.2
3.75119 21015.4 20094.7 920.7
3.75688 21598.3 20170 1428.3
3.76257 22187.7 20275.5 1912.2
3.76826 22426.3 20399.8 2026.5
3.77395 22340 20525.8 1814.2
3.77964 22021.4 20647.9 1373.5
3.78533 21729.3 20774.7 954.6
3.79102 21566.1 20914.5 651.6
3.79671 21606.8 21059.7 547.1
3.8024 21647.5 21184.4 463.1
3.80809 21781.7 21306.5 475.2
3.81378 21961.6 21443.5 518.1
3.81947 22130.1 21608.2 521.9
3.82516 22363.3 21797.5 565.8
3.83085 22610.1 22002.1 608
3.83654 22979.8 22227.2 752.6
3.84223 23390.2 22496.2 894
3.84792 23856.4 22833.1 1023.3
3.85361 24419.6 23249.1 1170.5
3.8593 24996 23754.1 1241.9
3.86499 25896.4 24383 1513.4
3.87068 27108.8 25208 1900.8
3.87637 28598 26333.2 2264.8
3.88206 30662.3 27901.4 2760.9
3.88775 33401.9 30149.7 3252.2
3.89344 37471.5 33524.6 3946.9
3.89913 44389.9 38873.7 5516.2
3.90482 55796.2 47783.7 8012.5
3.91051 74742.1 63185.2 11556.9
3.9162 103217 90215.9 13001.1
3.92189 145750 136629 9121
3.92758 219718 210470 9248
3.93326 312688 311743 945
3.93895 404370 419444 -15074
3.94464 460320 488813 -28493
3.95033 454283 478120 -23837
3.95602 397226 390114 7112
3.96171 286578 273677 12901
3.9674 182795 176425 6370
3.97309 114089 113159 930
3.97878 76873 76674.7 198.3
3.98447 56594.9 56290.8 304.1
3.99016 43885.5 44693.3 -807.8
3.99585 37301.7 37825.7 -524
4.00154 33448.8 33557 -108.2
4.00723 31099.4 30768.1 331.3
4.01292 29662.7 28868.7 794
4.01861 28728.9 27537.9 1191
4.0243 28076.4 26583 1493.4
4.02999 27535.7 25874.4 1661.3
4.03568 26885.2 25328.8 1556.4
4.04137 26224.7 24903.2 1321.5
4.04706 25514.6 24576.3 938.3
4.05275 24869.7 24325.8 543.9
4.05843 24542.5 24124.8 417.7
4.06412 24286.1 23953.9 332.2
4.06981 24217.2 23810.9 406.3
4.0755 24134.5 23700.3 434.2
4.08119 24124.3 23616.6 507.7
4.08688 24065.7 23544.7 521
4.09257 23987.4 23473.3 514.1
4.09826 23844.2 23405.2 439
4.10395 23605.8 23349.9 255.9
4.10964 23403.2 23306.8 96.4
4.11533 23340.2 23264.2 76
4.12102 23235 23216.8 18.2
4.12671 23242.8 23174.3 68.5
4.1324 23225.1 23149.8 75.3
4.13809 23204.6 23143.3 61.3
4.14377 23183.2 23143.3 39.9
4.14946 23249.3 23145.9 103.4
4.15515 23328.9 23163.3 165.6
4.16084 23429 23211.4 217.6
4.16653 23553 23291.7 261.3
4.17222 23600.5 23393.9 206.6
4.17791 23753.5 23516.7 236.8
4.1836 23919.3 23676 243.3
4.18929 24129.6 23884.2 245.4
4.19498 24354.1 24139.4 214.7
4.20067 24526.9 24442.8 84.1
4.20636 24836.6 24812.8 23.8
4.21204 25239.3 25300.5 -61.2
4.21773 25857.1 25982.5 -125.4
4.22342 26449.2 26955.4 -506.2
4.22911 27305.2 28372.3 -1067.1
4.2348 28579.7 30543.6 -1963.9
4.24049 31020 34114.7 -3094.7
4.24618 35926.1 40413.6 -4487.5
4.25187 45716.2 52163.6 -6447.4
4.25756 65588.7 74665.8 -9077.1
4.26325 102402 116478 -14076
4.26894 179136 185954 -6818
4.27462 286260 278903 7357
4.28031 381119 362960 18159
4.286 417021 386123 30898
4.29169 320882 326298 -5416
4.29738 215764 224269 -8505
4.30307 132476 137827 -5351
4.30876 84206.5 86643.5 -2437
4.31445 60464.5 61040.3 -575.8
4.32014 49707.6 48715.1 992.5
4.32582 42865 42698.1 166.9
4.33151 40178.2 39764.4 413.8
4.3372 39328.6 38423.5 905.1
4.34289 39005.5 37918.5 1087
4.34858 39770.1 37884.6 1885.5
4.35427 39126 38220.5 905.5
4.35996 39532.1 38886.8 645.3
4.36565 40190.6 39812.4 378.2
4.37133 40735.1 40919.9 -184.8
4.37702 41791.7 42147.4 -355.7
4.38271 42393 43483.4 -1090.4
4.3884 43205.7 44963.6 -1757.9
4.39409 44828.1 46631.3 -1803.2
4.39978 46635.4 48542.8 -1907.4
4.40547 49215.6 50832.8 -1617.2
4.41116 52493.7 53745.8 -1252.1
4.41684 55704.7 57654.4 -1949.7
4.42253 61401.5 63114.6 -1713.1
4.42822 69824.1 70981.9 -1157.8
4.43391 82097.4 82719.5 -622.1
4.4396 99476.7 101006 -1529.3
4.44529 125889 130839 -4950
4.45098 175105 181539 -6434
4.45667 264355 270045 -5690
4.46235 420527 424661 -4134
4.46804 684041 683614 427
4.47373 1.0664e+06 1.0755e+06 -9100
4.47942 1.55937e+06 1.57048e+06 -11110
4.48511 2.04704e+06 2.02832e+06 18720
4.4908 2.2603e+06 2.22997e+06 30330
4.49649 2.04821e+06 2.04323e+06 4980
4.50217 1.62151e+06 1.56768e+06 53830
4.50786 1.09919e+06 1.04511e+06 54080
4.51355 639857 645051 -5194
4.51924 370076 394518 -24442
4.52493 227635 251067 -23432
4.53062 152505 170013 -17508
4.5363 111670 122908 -11238
4.54199 85814.2 94276.1 -8461.9
4.54768 68682.5 75980 -7297.5
4.55337 58100 63684 -5584
4.55906 50935.1 55033.3 -4098.2
