2.84636 13091.7 12934.5 157.2
2.85205 13051.5 12934.5 117
2.85775 13078 12934.5 143.5
2.86344 13095.2 12934.5 160.7
2.86913 13110 12934.5 175.5
2.87482 13143.8 12934.5 209.3
2.88051 13075.5 12934.5 141
2.8862 13134 12934.5 199.5
2.89189 13313.2 12934.5 378.7
2.89759 13642.8 12934.5 708.3
2.90328 13981.3 12934.5 1046.8
2.90897 14187.1 12934.5 1252.6
2.91466 14185.6 12934.5 1251.1
2.92035 13782.3 12934.5 847.8
2.92604 13433.8 12934.5 499.3
2.93173 13166.5 12934.5 232
2.93742 13109.4 12934.5 174.9
2.94312 13048.8 12934.5 114.3
2.94881 13013.8 12934.5 79.3
2.9545 12979.7 12934.5 45.2
2.96019 12965.5 12934.5 31
2.96588 12982.9 12934.5 48.4
2.97157 12978.2 12934.5 43.7
2.97726 12933.3 12934.5 -1.2
2.98296 12947.4 12934.5 12.9
2.98865 12921.8 12934.5 -12.7
2.99434 12945.2 12934.5 10.7
3.00003 12928 12934.5 -6.5
3.00572 12908.9 12926.6 -17.7
3.01141 12855.5 12918.8 -63.3
3.0171 12835.6 12911 -75.4
3.02279 12881.4 12903.4 -22
3.02848 12863.4 12895.9 -32.5
3.03418 12875 12888.1 -13.1
3.03987 12881.2 12879.9 1.3
3.04556 12913.3 12871.7 41.6
3.05125 12842.8 12863.1 -20.3
3.05694 12848 12854.1 -6.1
3.06263 12875.1 12845.2 29.9
3.06832 12855.6 12836.3 19.3
3.07401 12864.4 12827.5 36.9
3.0797 12920.6 12818.7 101.9
3.0854 12905.2 12811.2 94
3.09109 12872.1 12803.6 68.5
3.09678 12862 12796.3 65.7
3.10247 12791.9 12790.2 1.7
3.10816 12874.3 12784 90.3
3.11385 12826.9 12778 48.9
3.11954 12866.1 12772.4 93.7
3.12523 12831.2 12766.7 64.5
3.13092 12756.9 12760.7 -3.8
3.13662 12835.7 12754.6 81.1
3.14231 12826.5 12748.4 78.1
3.148 12812 12741.7 70.3
3.15369 12777.6 12734.8 42.8
3.15938 12798.9 12728 70.9
3.16507 12757.9 12721.4 36.5
3.17076 12788.4 12714.8 73.6
3.17645 12779.8 12708.6 71.2
3.18214 12763.8 12703.3 60.5
3.18783 12873.7 12698.1 175.6
3.19352 12931.7 12693.5 238.2
3.19922 12913.5 12689.8 223.7
3.20491 12871.3 12686.1 185.2
3.2106 12822.1 12682.8 139.3
3.21629 12767.2 12679.8 87.4
3.22198 12714.2 12676.8 37.4
3.22767 12727 12673.5 53.5
3.23336 12731.4 12670.1 61.3
3.23905 12740.3 12666.7 73.6
3.24474 12734.1 12662.8 71.3
3.25043 12692.3 12658.9 33.4
3.25612 12722.5 12655 67.5
3.26182 12706.6 12651.5 55.1
3.26751 12683.3 12647.9 35.4
3.2732 12726.8 12645 81.8
3.27889 12699.2 12642.9 56.3
3.28458 12720.4 12640.8 79.6
3.29027 12712 12639.7 72.3
3.29596 12806.8 12639.4 167.4
3.30165 12698.7 12639 59.7
3.30734 12711 12639.3 71.7
3.31303 12713.6 12639.8 73.8
3.31872 12674.4 12640.3 34.1
3.32441 12734.9 12640.6 94.3
3.3301 12725.4 12641 84.4
3.3358 12703 12641.2 61.8
3.34149 12757.8 12641.1 116.7
3.34718 12747.3 12641 106.3
3.35287 12758.7 12641.2 117.5
3.35856 12757.5 12641.6 115.9
3.36425 12763.4 12642 121.4
3.36994 12772.3 12643.4 128.9
3.37563 12840.5 12645.4 195.1
3.38132 12895.5 12647.4 248.1
3.38701 12975.2 12650.9 324.3
3.3927 13112.1 12654.9 457.2
3.39839 13315.9 12658.8 657.1
3.40408 13630.8 12663.9 966.9
3.40977 14025.2 12668.9 1356.3
3.41546 14069.4 12674.1 1395.3
3.42115 13867.6 12679.5 1188.1
3.42685 13539.2 12684.9 854.3
3.43254 13284.9 12690.3 594.6
3.43823 13009.2 12695.9 313.3
3.44392 12921.9 12701.5 220.4
3.44961 12864.3 12707.6 156.7
3.4553 12847.2 12714.2 133
3.46099 12841.3 12720.7 120.6
3.46668 12824.7 12728.9 95.8
3.47237 12849 12737.5 111.5
3.47806 12832.7 12746.2 86.5
3.48375 12859.9 12757.1 102.8
3.48944 12839.8 12768.1 71.7
3.49513 12843.9 12779.4 64.5
3.50082 12835 12792 43
3.50651 12865.2 12804.5 60.7
3.5122 12842.9 12817.2 25.7
3.51789 12932.4 12830.2 102.2
3.52358 12920.5 12843.2 77.3
3.52927 12885.1 12856.3 28.8
3.53496 12943.8 12869.4 74.4
3.54065 12936.1 12882.5 53.6
3.54634 12956.5 12896.3 60.2
3.55203 12965.2 12910.3 54.9
3.55773 12984.5 12924.3 60.2
3.56342 12981 12940.4 40.6
3.56911 13017.4 12956.4 61
3.5748 13046.9 12973 73.9
3.58049 13101.5 12991.6 109.9
3.58618 13084.2 13010.1 74.1
