2.84636 19119.9 18845.7 274.2
2.85205 19128.3 18845.7 282.6
2.85775 19139.5 18845.7 293.8
2.86344 19146.1 18845.7 300.4
2.86913 19137.7 18845.7 292
2.87482 19126 18845.7 280.3
2.88051 19070.4 18845.7 224.7
2.8862 19163 18845.7 317.3
2.89189 19351.3 18845.7 505.6
2.89759 19692.5 18845.7 846.8
2.90328 20158.5 18845.7 1312.8
2.90897 20351.9 18845.7 1506.2
2.91466 20256.6 18845.7 1410.9
2.92035 19824.6 18845.7 978.9
2.92604 19473.6 18845.7 627.9
2.93173 19191.8 18845.7 346.1
2.93742 19101.2 18845.7 255.5
2.94312 19072.4 18845.7 226.7
2.94881 19032.7 18845.7 187
2.9545 19053 18845.7 207.3
2.96019 18996.4 18845.7 150.7
2.96588 18982.2 18845.7 136.5
2.97157 18955.9 18845.7 110.2
2.97726 18928.3 18845.7 82.6
2.98296 18938 18845.7 92.3
2.98865 18870.5 18845.7 24.8
2.99434 18847.6 18845.7 1.9
3.00003 18840.4 18845.7 -5.3
3.00572 18830.2 18839.1 -8.9
3.01141 18802.3 18832.9 -30.6
3.0171 18836.5 18826.4 10.1
3.02279 18881.2 18819.4 61.8
3.02848 18892.7 18812.6 80.1
3.03418 18871.8 18806.6 65.2
3.03987 18855.6 18800.9 54.7
3.04556 18864.9 18794.9 70
3.05125 18854.7 18788.4 66.3
3.05694 18848.6 18782.3 66.3
3.06263 18900.8 18776.9 123.9
3.06832 18868.5 18771.8 96.7
3.07401 18852.9 18766.3 86.6
3.0797 18855.1 18760.5 94.6
3.0854 18836.7 18755.1 81.6
3.09109 18829.8 18750.5 79.3
3.09678 18836.3 18746 90.3
3.10247 18750.5 18741.2 9.3
3.10816 18820.4 18736.1 84.3
3.11385 18822.8 18731.5 91.3
3.11954 18791.4 18727.7 63.7
3.12523 18781.3 18723.9 57.4
3.13092 18752.6 18719.8 32.8
3.13662 18822 18715.5 106.5
3.14231 18771.4 18711.8 59.6
3.148 18750.9 18708.9 42
3.15369 18734.7 18706 28.7
3.15938 18760.1 18702.6 57.5
3.16507 18738.1 18699.3 38.8
3.17076 18753.5 18696.6 56.9
3.17645 18710.1 18694.6 15.5
3.18214 18805.8 18692.5 113.3
3.18783 18843.5 18690.1 153.4
3.19352 18917.3 18687.8 229.5
3.19922 18941.3 18686.1 255.2
3.20491 18855.7 18685.1 170.6
3.2106 18739.7 18684.1 55.6
3.21629 18691.3 18682.7 8.6
3.22198 18655.1 18681.4 -26.3
3.22767 18673.7 18681 -7.3
