4.151456461758424 0.2631758
4.154035039242466 0.2527143
4.156613585091723 0.2646621
4.159192099286558 0.2646329
4.161773160273993 0.2508101
4.16435161106937 0.2596301
4.166930030151395 0.2577201
4.169508417500434 0.2754246
4.17208677309685 0.2554061
4.174665096921007 0.2534341
4.177245967229388 0.2592947
4.179824227418304 0.2660141
4.18240245577604 0.2406596
4.184980652282958 0.258508
4.187558816919426 0.254887
4.190136949665811 0.2539273
4.192717628587338 0.2639613
4.195295697462714 0.2629311
4.197873734389087 0.2520224
4.200451739346823 0.2520871
4.20302971231629 0.2646951
4.205607653277856 0.2620627
4.208188140104785 0.2504684
4.210766016959595 0.2471207
4.213343861747587 0.2519102
4.215921674449131 0.263534
4.218499455044596 0.2552753
4.221077203514348 0.2506624
4.223657497538991 0.2705664
4.226235181666256 0.2441379
4.2288128336089015 0.2586961
4.231390453347295 0.2479663
4.233968040861807 0.2563643
4.236545596132809 0.2554609
4.239125696647524 0.259535
4.241703187340327 0.254456
4.2442806457307105 0.263016
4.24685807179905 0.252355
4.249435465525714 0.2530951
4.252012826891077 0.2570525
4.254592733188281 0.2575045
4.257170029739749 0.2539385
4.259747293871012 0.2494431
4.262324525562444 0.2564415
4.264901724794418 0.2657078
4.267478891547309 0.2555104
4.270058602919472 0.2607675
4.272635704622789 0.2600726
4.275212773788122 0.2526003
4.277789810395851 0.2502841
4.280366814426347 0.2514492
4.282943785859984 0.2572375
4.285523301599626 0.2576536
4.288100207748029 0.2527389
4.290677081240681 0.2554018
4.293253922057959 0.2646949
4.295830730180239 0.2575839
4.298407505587898 0.2590391
4.300986824987595 0.2579759
4.303563534874375 0.2611367
4.306140211987645 0.2659037
4.308716856307784 0.2554778
4.311293467815167 0.2561708
4.313870046490172 0.2676878
4.316446592313178 0.2537491
4.3190256817610555 0.2596017
4.321602161788299 0.2566859
4.324178608904659 0.2613097
4.326755023090516 0.2611724
4.32933140432625 0.2629528
4.331907752592238 0.250344
4.334486644167622 0.2651279
4.337062926402245 0.2602432
4.339639175608244 0.2596602
